overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"01 18, 2015",A2PJO4ON54CGP1,0811877825,{'Format:': ' Hardcover'},Jennifer L.,"Love, love, love! My 4 year old son loves this book as much as I do. It's a great bedtime book, nicely written and love that it rhymes. Great illustrations. I plan on purchasing for my nephew when he is a little older. Wonderful purchase for any child who loves big machinery.","Love, love, love!",1421539200,
5.0,,True,"01 14, 2015",ABH0WRGWW5Z2C,0811877825,{'Format:': ' Hardcover'},lulu,good,Five Stars,1421193600,
5.0,,True,"01 13, 2015",A2F9N1AK99V7QB,0811877825,{'Format:': ' Hardcover'},William O. Davis,great,Five Stars,1421107200,
5.0,,True,"01 12, 2015",A1AI113PL4H461,0811877825,{'Format:': ' Hardcover'},cari,My grandson loves this book. He had me read it over and over again. We went to bed one night and he was telling me shhhh good night goodnight grandma. That line is repeated in the book with the various machines. He is two and a half so it is easily understandable to younger kids.,wonderful book,1421020800,
5.0,,True,"01 12, 2015",A3F23TBNQTNIXK,0811877825,{'Format:': ' Hardcover'},Kimberly,read nightly! good story. keeps little ones engaged.,good story. keeps little ones engaged,1421020800,
5.0,,True,"01 12, 2015",A24AGCSEG0W9P7,0811877825,{'Format:': ' Hardcover'},Mommy Squad,Husband and son love it.,Five Stars,1421020800,
5.0,,False,"01 10, 2015",A624DYJM1XBCM,0811877825,{'Format:': ' Kindle Edition'},Pen Name and That A,"Goodnight Mood for boys. But who cares? with 1600 five-star reviews, who give a ---- what I think?","Goodnight Mood for boys. But who cares? with 1600 five-star reviews, who give a ---- what I think?",1420848000,
5.0,,True,"01 9, 2015",AKJITNGZNXFGR,0811877825,{'Format:': ' Hardcover'},Adrienne C Green,This is a favorite of ours! It's goes through the different tractors jobs and how they need to get some rest for the next day. Great for little boys bedtime story.,This is a favorite of ours,1420761600,
3.0,,True,"01 7, 2015",A3VV2Q0AB9GBTP,0811877825,{'Format:': ' Hardcover'},faith nouri,I find it more engaging,Three Stars,1420588800,
5.0,,True,"01 7, 2015",A37EUQVCGDLNQI,0811877825,{'Format:': ' Hardcover'},CRA,"This is a great bedtime story for boys! My son loves to learn about what each vehicle does but also enjoys the ""shh, goodnight...."" for each one. I like to read this as our last book before bed. It helps wind him down before turning out the lights.",This is a great bedtime story for boys,1420588800,
5.0,,True,"01 7, 2015",ABBNJV69M4WC1,0811877825,{'Format:': ' Hardcover'},KenOcala,My grandchildren love this!,Five Stars,1420588800,
5.0,,True,"01 6, 2015",A2WLQZCB2TM0V7,0811877825,{'Format:': ' Hardcover'},Dave Katz,I have to give this 5 stars because my 2 year old son absolutely loves it.  Its a little long for my taste (bed time ritual has been running long lately) but its for him not for me so i guess i am rating it on his behalf.  The illustrations are very warm and just cartoony enough to be friendly but still recognizable as the trucks they represent.  Highly recommended!,Have a kid? Kid likes trucks? BUY THIS BOOK.,1420502400,
5.0,,True,"01 6, 2015",A2U3JKEQKES67W,0811877825,{'Format:': ' Hardcover'},Bonnie,A favorite this Christmas,Five Stars,1420502400,
5.0,,False,"01 5, 2015",AXRGDBNN76YFF,0811877825,{'Format:': ' Hardcover'},John M. Fabian,Great bedtime book.,Five Stars,1420416000,
5.0,,True,"01 4, 2015",A1THFYB4OCBEIO,0811877825,{'Format:': ' Hardcover'},Di,"My grandson loves this book! It is so fun to see his reaction to the story and beautiful illustrations. The best part is when he names all the trucks such as "" bullbozer, eckavator. I bought my recent copy for a new nephew who Im sure will love it as well. It will be my go to book for all new baby boys. Thank you for a wonderful book.",My grandson loves this book!,1420329600,
5.0,,True,"01 3, 2015",A34CR60O6OSSGQ,0811877825,{'Format:': ' Hardcover'},Allene K. Faber,Excellent.  My grandson loves it.,Excellent. My grandson loves it,1420243200,
5.0,,True,"01 2, 2015",A3EMRR76G6NOCK,0811877825,{'Format:': ' Hardcover'},Welcome1,Such a fun book to read for a nightly bedtime story,Five Stars,1420156800,
5.0,,True,"01 1, 2015",A38MRKRKV2M21D,0811877825,{'Format:': ' Hardcover'},Michelle,"I have a son that just turned 3 about 2 weeks ago. He cannot get enough of this book! I was skeptical that he would love it as much as others said because he hasn't show that much of an interest in construction sites driving by in the car before and is more concerned about school buses, police cars, and ambulances, but I have to say, he might have a new obsession. This book is too cute and extremely captivating to him! I couldn't believe it.",Captivating book for a 3 yr old boy,1420070400,
5.0,,True,"01 1, 2015",AQH70Y026OB80,0811877825,{'Format:': ' Hardcover'},Mama B,fun rhythmic bed time book--especially for those kids that love big trucks and tractors.,Five Stars,1420070400,
5.0,,True,"01 1, 2015",A13AYRLW82E38S,0811877825,{'Format:': ' Hardcover'},KimGG,"FAVORITE book at our house. So well written and so creative and helps my 3 yr old son go to sleep! If ""diggers"" can do it, so can he!",Wonderfully written,1420070400,
5.0,,True,"01 1, 2015",A2ZLC3UKQHC0O3,0811877825,{'Format:': ' Hardcover'},Barbara Hindanhill,Just right for a two-year old lover of all heavy equipment,"After all, my grandson's name is Derek!",1420070400,
5.0,,True,"12 31, 2014",A3BN3HRQR1LRKE,0811877825,{'Format:': ' Hardcover'},ms shopper,wonderful graphics and good story.  our 2 year olds love it!,good book for 2 year olds!,1419984000,
5.0,,True,"12 31, 2014",A2SHWQ8SVJCWI8,0811877825,{'Format:': ' Hardcover'},CincyGrandmom,"My four and two year old grandchildren loved this book.  It is often requested just before bedtime - which is good - because the story line prepares them for bed - as the construction site readies itself for sleep, the children do too.  Highly recommend this fun book.",Fun bed time book,1419984000,
5.0,,True,"12 30, 2014",A1Q6L5XQ3Y0XEE,0811877825,{'Format:': ' Kindle Edition'},Dee,Cute book! My son loves it.,Five Stars,1419897600,
5.0,,True,"12 29, 2014",A39PTGZDKXL2AG,0811877825,{'Format:': ' Hardcover'},Robin D.,My grandsons loved this book.  Grandpa had to read it to them several times that first day!,Five Stars,1419811200,
5.0,,True,"12 29, 2014",A2QSLO51UFKCBO,0811877825,{'Format:': ' Hardcover'},Sandy Eggo,This was a gift. I haven't heard any negative comments about it so I assume it was satisfactory in every way.,This Was A Gift,1419811200,
5.0,,True,"12 29, 2014",A2WQNJ6HJ15JLX,0811877825,{'Format:': ' Hardcover'},Kathleen B.,Aa wonderful book for both young boys or girls.  I bought one for my grandson and now buy it often for gifts.,Aa wonderful book for both young boys or girls,1419811200,
5.0,,True,"12 28, 2014",AMDENOH0Y3CNL,0811877825,{'Format:': ' Hardcover'},s j van buren,My great grand kids will really like this book.,Five Stars,1419724800,
5.0,,True,"12 28, 2014",A18FGLUSM324MU,0811877825,{'Format:': ' Hardcover'},coffee lover,"Our grandson (2.5 years) is into construction vehicles. He was interested in the various construction vehicles pictured and the description of what each one does when used, but more, when reading the book to him before bedtime, the sound of the prose helps lull him to sleep.",Great book,1419724800,
4.0,,True,"12 28, 2014",A3TQVG5GIFYF09,0811877825,{'Format:': ' Hardcover'},Kellie,Great book!! I love reading it to my son. He adores diggers and construction trucks.,Great digger book for bedtime,1419724800,
5.0,,True,"12 28, 2014",AXK9I7KXBVX9D,0811877825,{'Format:': ' Hardcover'},Kathryn,Took to school for the little ones.,Five Stars,1419724800,
5.0,,True,"12 27, 2014",A1BAY11WRKTFBW,0811877825,{'Format:': ' Hardcover'},sfr87,Cute story for the truck lovers!,Five Stars,1419638400,
5.0,,True,"12 27, 2014",AJ8VU9IGRA9SJ,0811877825,{'Format:': ' Hardcover'},K. Sterner,Cute story.  Perfect for bedtime.,Perfect for bedtime,1419638400,
5.0,,True,"12 26, 2014",A1KLA7D2U5R0T4,0811877825,{'Format:': ' Hardcover'},momR674,My grandson loves it!,Great book for kids,1419552000,
5.0,,True,"12 26, 2014",ANBLZ61TU4HWF,0811877825,{'Format:': ' Hardcover'},j,Perfect for a youngster who loves construction equipment.,Five Stars,1419552000,
5.0,,True,"12 25, 2014",A3JSPHB8C2MS7K,0811877825,{'Format:': ' Hardcover'},Susan,My grandson who was two at the time thought this book was just the best and had his Dad read it before bed every night.,We love Goodnight Construction Site,1419465600,
5.0,,True,"12 23, 2014",A2BQ9QGW4NC7PO,0811877825,{'Format:': ' Hardcover'},TJ,"Everyone should buy this book if they have a 3 year old who loves construction, trucks, and Bob the Builder. It is well written and he loves it.",Everyone should buy this book if they have a 3 ...,1419292800,
5.0,,True,"12 22, 2014",A11MDX9GI140UA,0811877825,{'Format:': ' Kindle Edition'},Steven L. Vradenburg,A new classic,Five Stars,1419206400,
5.0,,True,"12 19, 2014",A2PYJ1S1K3EP6Y,0811877825,{'Format:': ' Hardcover'},VintageDiva,Great book!  Kids loved them,Five Stars,1418947200,
5.0,,False,"12 19, 2014",AJOAM1X9CQCOE,0811877825,{'Format:': ' Hardcover'},Nadine W,My son ABSOLUTELY loves this book! I love the rhyming and he loves the cute illustrations!,A favorite for bedtime,1418947200,
5.0,,True,"12 16, 2014",A1DT62LXHBZR92,0811877825,{'Format:': ' Hardcover'},June Webb,Great for my grandson who loooooves construction equipment!!,Five Stars,1418688000,
5.0,,True,"12 15, 2014",A18B7HBL5XFPB3,0811877825,{'Format:': ' Hardcover'},Dennis V. Rueda,My son (2yrs old) loves it. That's good enough for me. If your kids love construction vehicles this is a good bedtime story for them.,Son's favorite.,1418601600,
5.0,,True,"12 15, 2014",A136GU1KM1PF6D,0811877825,{'Format:': ' Hardcover'},J. Moran,kiddo loves this book. exactly as described.,goodnight moon!,1418601600,
5.0,,True,"12 15, 2014",A1F5MV1Z6M3X3J,0811877825,{'Format:': ' Hardcover'},patricia taylor,love it!,Five Stars,1418601600,
5.0,,True,"12 14, 2014",A3AJ6JN6NX5PQ4,0811877825,{'Format:': ' Hardcover'},L,"If you have a child who loves the cars, trucks, and tractors, this one cannot be missed!",Five Stars,1418515200,
5.0,,True,"12 14, 2014",A2N2QR5ZA3MKX8,0811877825,{'Format:': ' Hardcover'},mickim,Gonna be a classic. Finally all the libraries are getting it and it's so popular for good reason. It's great.,Finally all the libraries are getting it and it's so popular for good reason. It's great,1418515200,
5.0,,True,"12 12, 2014",A10LYNZE6C3BS8,0811877825,{'Format:': ' Hardcover'},rnracin,"My son loves this book, 2 years later, we still read this frequently",Five Stars,1418342400,
5.0,,True,"12 12, 2014",A2342KZ27FB3QD,0811877825,{'Format:': ' Hardcover'},M. Williams,"Yes, I love this book.",I love this book,1418342400,
5.0,,True,"12 6, 2014",A37ZREQUORWGT1,0811877825,{'Format:': ' Kindle Edition'},Maryanne,Adorable. My 3 yr old grandson's very favorite book.,Perfect for the little one's in your life...,1417824000,
5.0,,True,"12 6, 2014",A2CT0J1Z8D3U4T,0811877825,{'Format:': ' Hardcover'},Angelsmatter,"Gift for granddaughter, she loves it.",Five Stars,1417824000,
5.0,,True,"12 5, 2014",A2TNR0JI5DNL0I,0811877825,{'Format:': ' Hardcover'},Jennifer,"My son and I first read this book when he was 3. He really enjoyed the book and it put him right to sleep. We haven't read it in a while, but even as a 4 year old I feel like he would like to cuddle up with this book. It has a soothing flow that should lull your child to sleep.",Soothing like a lullably,1417737600,
5.0,,True,"12 5, 2014",A1EOL1UNHCQ2OK,0811877825,{'Format:': ' Hardcover'},GS,Cant say enough good things about this book. My 3 year old loves to read it every night and has taken to observing and recognizing construction equipment along the road whenever she sees one.,Cant say enough good things about this book,1417737600,
4.0,5,True,"12 5, 2014",AQ246UERX1C30,0811877825,{'Format:': ' Hardcover'},Mom of 3 little girls,"I love this, but I wish some of the trucks were ""her"".  They are all ""he"".  Nice rhymes.  Simple story of each piece of equipment tucking in to sleep at night.  I am a mom who works construction, and I wanted my daughters to have a book about what I do. I hate that all the construction books seam gears to boys.",Why are they all male trucks?,1417737600,
5.0,,True,"12 4, 2014",A22PWRUJB6EMK3,0811877825,{'Format:': ' Kindle Edition'},Barbara Johnston,This is a beautiful book in in writing and illustrations! My 3 year old granddaughter loves it? I recommend it to ESL teachers too for lessons in language construction and vocabulary.,excellent writing & illustrations?,1417651200,
5.0,,True,"12 4, 2014",A1ZCRSWTMO6OZA,0811877825,{'Format:': ' Hardcover'},Scott Hellstrom,My kids love this bedtime story,Five Stars,1417651200,
5.0,,True,"12 2, 2014",A2EV78I73QQE8V,0811877825,{'Format:': ' Hardcover'},Amazon Customer,sweet little book,Five Stars,1417478400,
5.0,,True,"11 29, 2014",A1PATAQENYSKU0,0811877825,{'Format:': ' Kindle Edition'},Jill Clark,Grandson loves this book.,Five Stars,1417219200,
5.0,,True,"11 29, 2014",A233J7D9QW88GZ,0811877825,{'Format:': ' Hardcover'},Olive B,My boys love this book - they love anything that has to do with construction and the rhymes and pictures are very sweet.  It's a favorite rotation in our bedtime books (and nap time books... and any chance they get!). :),Great for tucking the trucks and kids into bed!,1417219200,
5.0,,True,"11 28, 2014",A2CE6B42EEOOVK,0811877825,{'Format:': ' Hardcover'},James C.,"We read it a lot. My boys love it. I'm glad to have a book they love. It connects to them.

We are avid readers and I chose this book because of the pattern, the words, and the excellent illustrations.",Great for boys. They have it memorized after a few reads but still love me to read it.,1417132800,
5.0,,True,"11 28, 2014",A3RSJGRLHX53ZN,0811877825,{'Format:': ' Hardcover'},Carrie Hartman,Sweet book!,Five Stars,1417132800,
5.0,,True,"11 27, 2014",AZA3ZMUYOM0XX,0811877825,{'Format:': ' Hardcover'},Watdawg,Kids love the book,Five Stars,1417046400,
4.0,,True,"11 27, 2014",A1D928W92N5KA7,0811877825,{'Format:': ' Hardcover'},jen,My nephew enjoyed this book,Four Stars,1417046400,
