Id,neg,neu,pos,compound,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,target_compound,rank,title
33468,0.0,0.312,0.688,0.296,3.0,True,"08 30, 2017",A1BCQXFMUI7L2W,0763644765,{'Format:': ' Board book'},Inspiring glass,Ok book,Three Stars,1504051200,,,0.3,40.0,Potty (Leslie Patricelli board books)
34161,0.097,0.689,0.214,0.4998,3.0,True,"04 25, 2015",A3HD5KUD6FCAX5,0763644765,{'Format:': ' Board book'},Mel Des,This is ok but I prefer Princess of the Potty as this is pretty basic and my daughter doesn't like it as much.,Ok but not a favourite in my house,1429920000,,,0.5,40.0,Potty (Leslie Patricelli board books)
34397,0.111,0.698,0.192,0.5038,3.0,True,"04 12, 2014",A29JRWT7EAJ7WZ,0763644765,{'Format:': ' Board book'},Kara,its not much of a potty book.  But it is cute and my son likes to look at the undies but overall not a great book for potty training or even just reading.,eh its cute,1397260800,,,0.5,40.0,Potty (Leslie Patricelli board books)
33561,0.0,0.829,0.171,0.6997,5.0,True,"02 6, 2017",A293VL9NIXP7D4,0763644765,{'Format:': ' Board book'},CS,"This is a favorite stored by the potty.  Helped us introduce potty training at an early age.  We started out reading the story, now we get read the story.  Highly recommend.",Cannot go wrong with this book.,1486339200,,,0.7,40.0,Potty (Leslie Patricelli board books)
34032,0.0,0.799,0.201,0.7003,4.0,True,"09 1, 2015",AME2876DG17I2,0763644765,{'Format:': ' Board book'},J. Kerr,"He sits and looks at this book just like the child in the book.  At 1 1/2, we are proceeding
slowly and in a reinforcing, fun way.",He sits and looks at this book just like the child in the book,1441065600,,,0.7,40.0,Potty (Leslie Patricelli board books)
33715,0.0,0.838,0.162,0.8999,5.0,True,"07 17, 2016",A1374YO8XB9DU3,0763644765,{'Format:': ' Board book'},Linda C,"My 27 month old loves it. He is actually using it and just started learning asking to go to potty. We don't force him, ans he just tried and tried. And finally he was successful. He has it for 4 months and finally successfully go potty on his own. We told him to wait...see, the doggy and cay even fell asleep!",It works!,1468713600,,,0.9,40.0,Potty (Leslie Patricelli board books)
33630,0.0,0.792,0.208,0.9001,5.0,True,"10 21, 2016",A11ORSJVGIXPT9,0763644765,{'Format:': ' Board book'},KDots,This book is GREAT! My son had it memorized just a few days after we began potty training. It really does simply the though process of potty training! It's most valuable as an introduction to the concept of potty training. Straight forward and to the point!,Great Introduction to the Concept of Potty Training,1477008000,,,0.9,40.0,Potty (Leslie Patricelli board books)
34626,0.035,0.947,0.018,0.1106,3.0,False,"01 12, 2018",A3BAZ87CCY9WJL,0764152319,{'Format:': ' Hardcover'},keason2,"Solid three stars for one reason: Hannah says she has to pee. That may sound trivial, but Im not jazzed about my 2-year-old saying shes gotta pee. She tee-tees or poo-poos on the potty. I change the words when she wants to read this, but I probably wouldnt get it again if I knew exactly how it read. Now you know. If that doesnt matter for you then you won't have an issue!",Hannah pees instead of tee-tees,1515715200,,,0.1,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34950,0.198,0.598,0.204,0.0609,3.0,False,"05 16, 2012",A2SE9154EZELWL,0764152319,{'Format:': ' Hardcover'},chaos,This wasn't my favorite...I liked most of the other books about potty training better. Not bad for the price but my daughters weren't very interested. I wouldn't recommend this to a friend.,"Not the best, Not terrible either",1337126400,,,0.1,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34982,0.099,0.783,0.117,0.2987,1.0,False,"11 27, 2007",AE5LCS14HEOYI,0764152319,{'Format:': ' Hardcover'},J. Hartley,This book sucks.  The picture does not look like a toilet or a potty chair.  It did not hold the attention of either of my children.  The lift a flap book by Katz was much better at getting them interested because the pictures actually look like a toilet and the kids get to turn the flap.  Don't waste your money on this one.,Buy a different book!,1196121600,2,,0.3,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34637,0.0,0.784,0.216,0.296,4.0,True,"11 13, 2017",A2NKP8E5LURLP1,0764152319,{'Format:': ' Hardcover'},Gail M.,"Ok book, a little too long for a potty training book.",Four Stars,1510531200,,,0.3,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34811,0.0,0.484,0.516,0.4939,4.0,True,"07 20, 2015",A22KPNXMAOOPG,0764152319,{'Format:': ' Hardcover'},Marie Swarts,gave it to a friend,Four Stars,1437350400,,,0.5,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34766,0.0,0.714,0.286,0.4939,3.0,True,"01 10, 2016",A2SLOV8W3VU5DB,0764152319,{'Format:': ' Hardcover'},Charles Buchanan,Is a pretty wordy potty book for my 17 mo,Wordy,1452384000,,,0.5,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34922,0.075,0.685,0.24,0.6997,5.0,True,"09 29, 2013",A1NQ4TSLRIAH9D,0764152319,{'Format:': ' Hardcover'},Nick Pape,"really neat little book, my daughter loves it.  my only complaint is the emphasis on pink. just long enough for a potty visit read",good little book,1380412800,,,0.7,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34918,0.0,0.871,0.129,0.7003,3.0,True,"10 31, 2013",ATNT2B1SIMHQ1,0764152319,{'Format:': ' Hardcover'},Becky in Iowa,"This book might be good for an older kid who is potty training, but it is too wordy for a 1- or 2-year-old. My daughter wonders off after a couple pages. ""Once Upon a Potty,"" is much better for little ones, in my experience.",There are Better Books,1383177600,2,,0.7,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34988,0.0,0.703,0.297,0.9001,4.0,True,"11 3, 2006",A3KB49T9FRLL73,0764152319,{'Format:': ' Hardcover'},Susan,This was an adorable book and my daughter can recite it by heart. It did inspire her to sit on the potty. It is a great tool for potty training.,Great Book,1162512000,,,0.9,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
34648,0.034,0.622,0.344,0.8996,5.0,True,"09 14, 2017",A1AYOY1YWHIRDZ,0764152319,{'Format:': ' Hardcover'},RB,"Cute book! Was recommended for our toddler daughter who has Down Syndrome - and she loves it! Hoping this, training pants, and a potty baby will do the trick!",Cute book and catchy!,1505347200,,,0.9,39.0,"Potty Book for Girls, The (Hannah ; Henry Series)"
35240,0.171,0.547,0.281,0.1045,3.0,True,"07 29, 2015",A353UOEFUPWFR8,0803731930,{'Format:': ' Board book'},mare65,"Very limited in the number words. It's a fair, basic start.",Brief and basic,1438128000,,,0.1,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35280,0.181,0.601,0.218,0.1278,1.0,True,"11 14, 2014",A3W1CYE2MCTXQ8,0803731930,{'Format:': ' Board book'},J. Shinton,"Not very clear, there are much better books out there",there are much better books out,1415923200,,,0.1,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35124,0.0,0.0,1.0,0.296,4.0,True,"07 21, 2016",A3EA5W8PQ2MHMC,0803731930,{'Format:': ' Board book'},Emil Rogers,Ok,Four Stars,1469059200,,,0.3,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35063,0.0,0.774,0.226,0.3252,1.0,True,"05 23, 2017",A7DGNLYJCQK8Z,0803731930,{'Format:': ' Board book'},Lisa Burton,I could have written this book. Don't waste your money.,Useless,1495497600,,,0.3,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35122,0.128,0.615,0.257,0.4939,5.0,True,"08 1, 2016",ARTMVUC0DFEUL,0803731930,{'Format:': ' Board book'},Hamuel Jackson,"Love the signs, but people at my work don't understand me.  Maybe the signals are wrong.  I just want water in my meetings :hand gesture:",Not great for work,1470009600,,,0.5,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35128,0.0,0.556,0.444,0.4927,4.0,True,"06 19, 2016",A1II9V9KSERKUC,0803731930,{'Format:': ' Board book'},Amazon Customer,Could have more useful signs,Four Stars,1466294400,,,0.5,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35234,0.0,0.674,0.326,0.7003,5.0,True,"08 18, 2015",AJ7R20L5TO9VS,0803731930,{'Format:': ' Board book'},Djteach47,"Gave as a baby shower gift, so don't know, but think it is a good idea.",but think it is a good idea.,1439856000,,,0.7,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35053,0.0,0.341,0.659,0.7003,5.0,True,"08 5, 2017",A1BMP3NTH4CF34,0803731930,{'Format:': ' Board book'},Rosalva Reed,Good gift for a new mother,Five Stars,1501891200,,,0.7,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35192,0.0,0.684,0.316,0.9001,5.0,True,"12 11, 2015",A2AK3TCLQPAUAJ,0803731930,{'Format:': ' Board book'},Beachflower,The book is even thicker that I thought. It's a great value.  Our daughter-in-law had it on a wish list for her and her daughter.  Can't wait to see how she likes it.,It's a great value. Our daughter-in-law had it on a wish ...,1449792000,,,0.9,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
35182,0.0,0.749,0.251,0.9009,5.0,True,"01 7, 2016",A2WG0QSK7NO448,0803731930,{'Format:': ' Board book'},Samantha,My kid loves this book and laughs her head off whenever we do the dog sign. She thinks it's hilarious! She hasn't started to sign back she's more interested in the colorful book but we will keep trying as long as she enjoys it.,Signing is fun,1452124800,,,0.9,49.0,Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language
36330,0.133,0.724,0.142,0.0951,3.0,True,"07 15, 2013",AC899GO32OF6I,0811877825,{'Format:': ' Hardcover'},Glenda,"I think it's cute, but my 17 month old grandson didn't like it. He likes the book with the thick pages he can turn himself. Maybe he will like it when he gets older.",book,1373846400,,,0.1,8.0,"Goodnight, Goodnight Construction Site"
35499,0.177,0.696,0.127,0.0,2.0,True,"09 21, 2016",A1V5CIFX3PZZZK,0811877825,{'Format:': ' Hardcover'},DEBDEB,The spine of the book is not intact. In my opinion that is not acceptable. I'm disappointed.,Two Stars,1474416000,,,0.1,8.0,"Goodnight, Goodnight Construction Site"
35398,0.0,0.312,0.688,0.296,3.0,True,"09 9, 2017",A10DZ1U07O8S1C,0811877825,{'Format:': ' Hardcover'},Moi,It's ok.,Three Stars,1504915200,,,0.3,8.0,"Goodnight, Goodnight Construction Site"
35661,0.0,0.732,0.268,0.296,5.0,True,"10 19, 2015",A37ETDFPQPMQ1R,0811877825,{'Format:': ' Hardcover'},E. L. Robichaud,Spoiler alert: they all go to sleep.,Five Stars,1445212800,,,0.3,8.0,"Goodnight, Goodnight Construction Site"
36300,0.058,0.843,0.099,0.5047,4.0,True,"09 2, 2013",A3651KD9HLRXKQ,0811877825,{'Format:': ' Kindle Edition'},Kitchenella,I read to my grand children every night. Th 3 year old boy picks this one all the time. Th other kids also like it very much. Th only reason I am not giving 5 stars is because the text is small on the iPad so Nana has to strain a bit to see the words.,The 3 yr old loves it.,1378080000,,,0.5,8.0,"Goodnight, Goodnight Construction Site"
36032,0.0,0.833,0.167,0.4939,5.0,True,"07 30, 2014",ABJ5B5XEI2D27,0811877825,{'Format:': ' Hardcover'},SpinneyCreek,"Adorable story with rhyming words about construction vehicles winding down, finishing their day and going to bed.",Adorable story for your sleepy little one,1406678400,,,0.5,8.0,"Goodnight, Goodnight Construction Site"
35933,0.0,0.463,0.537,0.7003,5.0,True,"11 23, 2014",A2CSOXE1QL8P3Q,0811877825,{'Format:': ' Hardcover'},wscracer,A true favorite of my 2 year old grandson.,Five Stars,1416700800,,,0.7,8.0,"Goodnight, Goodnight Construction Site"
35662,0.0,0.508,0.492,0.7003,5.0,True,"10 18, 2015",A10FXUYJA86DD,0811877825,{'Format:': ' Hardcover'},perfectionist,"Good book, and even better with the PJs.",Kid success,1445126400,,,0.7,8.0,"Goodnight, Goodnight Construction Site"
35778,0.0,0.421,0.579,0.8999,5.0,True,"05 2, 2015",A1FBBLPI1WY70H,0811877825,{'Format:': ' Hardcover'},Danica Harden,Very nicely written - and with fantastic illustrations.  You'll love the characters.,Five Stars,1430524800,,,0.9,8.0,"Goodnight, Goodnight Construction Site"
36416,0.033,0.67,0.297,0.9001,5.0,True,"03 5, 2013",A2YWT3X8GFJXR2,0811877825,{'Format:': ' Hardcover'},Customer,"bought this for christmas for my almost-4 year old cousin, along with a construction hard hat & some construction trucks, and it made for a suuuper cute gift. the story is adorable & fun to read aloud.",very very cute book,1362441600,,,0.9,8.0,"Goodnight, Goodnight Construction Site"
36918,0.0,1.0,0.0,0.0,2.0,True,"09 16, 2011",A1EQA0TA4VZEZJ,0887431453,{'Format:': ' Paperback'},JJJMOM,Only buy this if you own a copier or you plan on buying a copier or even multiple copies of this book. This book us a random compilation of activities that didn't teach my preschooler anything.,Waste of money,1316131200,5,,0.1,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36718,0.046,0.873,0.081,0.2154,5.0,True,"08 22, 2016",A2GBJVYL2LN60V,0887431453,{'Format:': ' Paperback'},MrsWJAA,"This book is nicely huge and has perforated pages that make it easy to remove a page if you want kiddo to work independently without writing in the entire book. I have a three year old that has never really been exposed to work pages before but she was very excited when I pulled this from the box and she couldn't wait to work on it... I helped her through a few of the trace mazes and she tried. She did get frustrated after a few pages because I would insist that she try to stay within the line and not just draw a straight line from place to place, but she will learn.
I do suggest that if your child isn't familiar with this type of stuff that you walk them through a few times before letting them try on their own.",Toddler approved,1471824000,,,0.1,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36770,0.0,0.0,1.0,0.296,5.0,True,"08 29, 2015",A1B44YI2TEF0XY,0887431453,{'Format:': ' Paperback'},ALMO,ok,Five Stars,1440806400,,,0.3,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36885,0.052,0.838,0.11,0.3099,5.0,True,"08 15, 2013",AC3ANYQUO36N1,0887431453,{'Format:': ' Paperback'},Casandra J. Vandermeulen,"Bought these for a preschool group, then had more kids join. The second ""set"" of books I ordered were different from the first, even tho the cover was exactly the same....down to the number in the top corner... Was really bummed! So be careful...if you need for a group...order them all at once! :(",Some are different!,1376524800,,,0.3,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36729,0.0,0.686,0.314,0.4939,3.0,True,"06 12, 2016",A2BNW0ZDZ8CRFQ,0887431453,{'Format:': ' Paperback'},Nicole Brown,Pretty simple stuff- lots of mazes/trace the path.,Three Stars,1465689600,,,0.5,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36695,0.0,0.687,0.313,0.4927,5.0,True,"12 29, 2016",A4F1U92DFLOUW,0887431453,{'Format:': ' Paperback'},kjan63,Very good book. I will buy more of these,Makes a great gift for children getting ready for school,1482969600,,,0.5,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36826,0.0,0.759,0.241,0.6975,5.0,False,"09 9, 2014",AUWSAG5S652N0,0887431453,{'Format:': ' Paperback'},JaneN,Book is thick and so colorful. Love it! Would buy it again for my second child.,Love it! Would buy it again for my second ...,1410220800,,,0.7,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
36745,0.0,0.774,0.226,0.7054,5.0,True,"02 22, 2016",A2HT7FF0J2V4PN,0887431453,{'Format:': ' Paperback'},Amazon Customer,"My 5 year old does these worksheets at home. He enjoys them and he is learning at the same time, Can't go wrong.",My 5 year old does these worksheets at home. ...,1456099200,,,0.7,34.0,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading, and Phonics (Big Get Ready Workbook)"
